Frame_1,Time_1,Box Detected_1,Box Detected_2,Box Detected_3,Box Detected_4,Box Estimated_1,Box Estimated_2,Box Estimated_3,Box Estimated_4,Distance Lidar_1,Distance Estimated_1,State Predict_1,State Predict_2,State Predict_3,State Predict_4,State Predict_5,State Predict_6,StateCov Predict_1,StateCov Predict_2,StateCov Predict_3,StateCov Predict_4,StateCov Predict_5,StateCov Predict_6,StateCov Predict_7,StateCov Predict_8,StateCov Predict_9,StateCov Predict_10,StateCov Predict_11,StateCov Predict_12,StateCov Predict_13,StateCov Predict_14,StateCov Predict_15,StateCov Predict_16,StateCov Predict_17,StateCov Predict_18,StateCov Predict_19,StateCov Predict_20,StateCov Predict_21,StateCov Predict_22,StateCov Predict_23,StateCov Predict_24,StateCov Predict_25,StateCov Predict_26,StateCov Predict_27,StateCov Predict_28,StateCov Predict_29,StateCov Predict_30,StateCov Predict_31,StateCov Predict_32,StateCov Predict_33,StateCov Predict_34,StateCov Predict_35,StateCov Predict_36,Measure Cov_1,Measure Cov_2,Measure Cov_3,Measure Cov_4,Measure Cov_5,Measure Cov_6,Measure Cov_7,Measure Cov_8,Measure Cov_9,State Correct_1,State Correct_2,State Correct_3,State Correct_4,State Correct_5,State Correct_6,StateCov Correct_1,StateCov Correct_2,StateCov Correct_3,StateCov Correct_4,StateCov Correct_5,StateCov Correct_6,StateCov Correct_7,StateCov Correct_8,StateCov Correct_9,StateCov Correct_10,StateCov Correct_11,StateCov Correct_12,StateCov Correct_13,StateCov Correct_14,StateCov Correct_15,StateCov Correct_16,StateCov Correct_17,StateCov Correct_18,StateCov Correct_19,StateCov Correct_20,StateCov Correct_21,StateCov Correct_22,StateCov Correct_23,StateCov Correct_24,StateCov Correct_25,StateCov Correct_26,StateCov Correct_27,StateCov Correct_28,StateCov Correct_29,StateCov Correct_30,StateCov Correct_31,StateCov Correct_32,StateCov Correct_33,StateCov Correct_34,StateCov Correct_35,StateCov Correct_36,Kalman Gain_1,Kalman Gain_2,Kalman Gain_3,Kalman Gain_4,Kalman Gain_5,Kalman Gain_6,Kalman Gain_7,Kalman Gain_8,Kalman Gain_9,Kalman Gain_10,Kalman Gain_11,Kalman Gain_12,Kalman Gain_13,Kalman Gain_14,Kalman Gain_15,Kalman Gain_16,Kalman Gain_17,Kalman Gain_18
1461,57.624280999999996,218,276,417,422,217,275,416,421,19.52427884,11.5976,316.9999084472656,-0.021466335281729698,348.9982604980469,0.4706144630908966,11.59764289855957,0.0012191911228001118,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,316.9999084472656,-0.021466335281729698,348.9982604980469,0.4706144630908966,11.59764289855957,0.0012191911228001118,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1462,57.665048999999996,215,275,421,425,215,274,420,424,19.52427884,10.9793,317.9968566894531,0.04802875965833664,349.99835205078125,0.506746768951416,10.979313850402832,-0.0410587303340435,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,317.9968566894531,0.04802875965833664,349.99835205078125,0.506746768951416,10.979313850402832,-0.0410587303340435,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1463,57.705743999999996,216,275,421,425,215,275,420,425,19.215879880000003,11.063,318.0001525878906,0.044974830001592636,350.0015563964844,0.47238537669181824,11.062979698181152,-0.03254753351211548,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,318.0001525878906,0.044974830001592636,350.0015563964844,0.47238537669181824,11.062979698181152,-0.03254753351211548,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1464,57.745937999999995,211,276,426,430,210,275,425,429,19.215879880000003,10.2421,318.0001525878906,0.04190428927540779,352.9922180175781,0.6442317962646484,10.242086410522461,-0.08634413033723831,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,318.0001525878906,0.04190428927540779,352.9922180175781,0.6442317962646484,10.242086410522461,-0.08634413033723831,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1465,57.787181999999994,208,276,426,431,208,276,426,430,18.920604280000003,10.0077,317.0032043457031,-0.028985939919948578,353.001953125,0.6009349226951599,10.00772476196289,-0.09644483774900436,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,317.0032043457031,-0.028985939919948578,353.001953125,0.6009349226951599,10.00772476196289,-0.09644483774900436,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1466,57.827973,208,277,428,432,207,276,427,430,18.920604280000003,9.85604,317.996826171875,0.04079773277044296,353.998779296875,0.6279510855674744,9.856039047241211,-0.10021443665027618,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,317.996826171875,0.04079773277044296,353.998779296875,0.6279510855674744,9.856039047241211,-0.10021443665027618,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1467,57.865936,207,278,426,435,206,277,425,433,18.920604280000003,9.93068,316.00628662109375,-0.09782083332538605,355.9957580566406,0.7213731408119202,9.930681228637695,-0.08828229457139969,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,316.00628662109375,-0.09782083332538605,355.9957580566406,0.7213731408119202,9.930681228637695,-0.08828229457139969,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1468,57.903454999999994,207,278,426,436,206,277,425,435,18.61548616,9.93095,315.9997253417969,-0.0915946364402771,356.9991149902344,0.7406164407730103,9.930948257446289,-0.08223970234394073,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,315.9997253417969,-0.0915946364402771,356.9991149902344,0.7406164407730103,9.930948257446289,-0.08223970234394073,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1469,57.942366,206,278,427,436,205,278,426,436,18.61548616,9.7814,315.9997253417969,-0.08534560352563858,357.0022888183594,0.6902920007705688,9.781404495239258,-0.08683247119188309,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,315.9997253417969,-0.08534560352563858,357.0022888183594,0.6902920007705688,9.781404495239258,-0.08683247119188309,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1470,57.981511999999995,206,276,427,437,205,276,426,436,18.34317644,9.78093,315.9997253417969,-0.0795200914144516,356.0052185058594,0.575147807598114,9.780929565429688,-0.08093948662281036,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,315.9997253417969,-0.0795200914144516,356.0052185058594,0.575147807598114,9.780929565429688,-0.08093948662281036,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1471,58.02037,205,273,432,441,204,272,431,440,18.34317644,9.34807,317.99359130859375,0.0619676373898983,356.99871826171875,0.6036961674690247,9.348071098327637,-0.10495442152023315,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,317.99359130859375,0.0619676373898983,356.99871826171875,0.6036961674690247,9.348071098327637,-0.10495442152023315,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1472,58.059453999999995,207,275,433,442,206,274,432,440,18.034777480000002,9.41721,319.9939880371094,0.1942458152770996,357.998779296875,0.6307435035705566,9.417211532592773,-0.09307418018579483,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,319.9939880371094,0.1942458152770996,357.998779296875,0.6307435035705566,9.417211532592773,-0.09307418018579483,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1473,58.099498999999994,206,273,426,443,206,273,426,443,18.034777480000002,9.85423,316.0129089355469,-0.09067701548337936,358.001953125,0.5879178643226624,9.854228019714355,-0.05690087750554085,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,316.0129089355469,-0.09067701548337936,358.001953125,0.5879178643226624,9.854228019714355,-0.05690087750554085,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1474,58.138616,205,271,426,442,204,271,425,441,18.034777480000002,9.78125,315.0028381347656,-0.15341651439666748,356.00799560546875,0.4117303490638733,9.781246185302734,-0.05799822136759758,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,315.0028381347656,-0.15341651439666748,356.00799560546875,0.4117303490638733,9.781246185302734,-0.05799822136759758,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1475,58.177400999999996,201,272,423,445,201,271,423,443,17.71981684,9.70725,312.0087890625,-0.3472611904144287,357.9951171875,0.5192345380783081,9.707247734069824,-0.05909005180001259,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,312.0087890625,-0.3472611904144287,357.9951171875,0.5192345380783081,9.707247734069824,-0.05909005180001259,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1476,58.216468,202,272,422,446,201,271,422,445,17.71981684,9.85523,311.99896240234375,-0.3242352604866028,358.9985046386719,0.5522734522819519,9.85522747039795,-0.0449596531689167,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,311.99896240234375,-0.3242352604866028,358.9985046386719,0.5522734522819519,9.85522747039795,-0.0449596531689167,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1477,58.256136999999995,202,272,423,447,201,272,422,446,17.50000056,9.78129,311.9989929199219,-0.30210620164871216,359.001708984375,0.5148041248321533,9.781286239624023,-0.04693732410669327,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,311.9989929199219,-0.30210620164871216,359.001708984375,0.5148041248321533,9.781286239624023,-0.04693732410669327,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1478,58.295860999999995,198,271,432,451,198,270,431,450,17.50000056,8.87121,314.98980712890625,-0.07739833742380142,360.99542236328125,0.615725040435791,8.87121295928955,-0.10583766549825668,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,314.98980712890625,-0.07739833742380142,360.99542236328125,0.615725040435791,8.87121295928955,-0.10583766549825668,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
1479,58.335313,196,272,435,453,195,271,434,451,17.168635719999997,8.54464,314.9997253417969,-0.0714399516582489,361.9988098144531,0.6421785950660706,8.544639587402344,-0.12090061604976654,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,0.0,0.0,0.0,0.0,0.0,0.0,323.1142272949219,22.049287796020508,0.0,0.0,0.0,0.0,22.049287796020508,23.481258392333984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,314.9997253417969,-0.0714399516582489,361.9988098144531,0.6421785950660706,8.544639587402344,-0.12090061604976654,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.9969092607498169,0.06802921742200851,0.0,0.0,0.0,0.0,0.0680290013551712,21.981258392333984,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105,0.0,0.0,0.0,0.0,0.0,0.0,0.9969146847724915,0.06802937388420105
